hand_id,player,stack,profit
946,ClaudeBot,0,-3000
947,GPTBot,3210,210
947,GeminiBot,2990,-10
947,ClaudeBot,2800,-200
948,GPTBot,3400,400
948,GeminiBot,2800,-200
948,ClaudeBot,2800,-200
949,GPTBot,3400,400
949,GeminiBot,2800,-200
949,ClaudeBot,2800,-200
950,GPTBot,3320,320
950,GeminiBot,2740,-260
950,ClaudeBot,2940,-60
951,GPTBot,3300,300
951,GeminiBot,2850,-150
951,ClaudeBot,2850,-150
952,GPTBot,3150,150
952,GeminiBot,2990,-10
952,ClaudeBot,2860,-140
953,GPTBot,3260,260
953,GeminiBot,2800,-200
953,ClaudeBot,2940,-60
954,GPTBot,3210,210
954,GeminiBot,2990,-10
954,ClaudeBot,2800,-200
955,GPTBot,3390,390
955,GeminiBot,2990,-10
955,ClaudeBot,2620,-380
956,GPTBot,3190,190
956,GeminiBot,2990,-10
956,ClaudeBot,2820,-180
957,GPTBot,3210,210
957,GeminiBot,2990,-10
957,ClaudeBot,2800,-200
958,GPTBot,3210,210
958,GeminiBot,2990,-10
958,ClaudeBot,2800,-200
959,GPTBot,2700,-300
959,GeminiBot,2990,-10
959,ClaudeBot,3310,310
960,GPTBot,3320,320
960,GeminiBot,2700,-300
960,ClaudeBot,2980,-20
961,GPTBot,3220,220
961,GeminiBot,2800,-200
961,ClaudeBot,2980,-20
962,GPTBot,3220,220
962,GeminiBot,2800,-200
962,ClaudeBot,2980,-20
963,GPTBot,3450,450
963,GeminiBot,2990,-10
963,ClaudeBot,2560,-440
964,GPTBot,3220,220
964,GeminiBot,2800,-200
964,ClaudeBot,2980,-20
965,GPTBot,3220,220
965,GeminiBot,2800,-200
965,ClaudeBot,2980,-20
966,GPTBot,1000,-2000
966,GeminiBot,5020,2020
966,ClaudeBot,2980,-20
967,GPTBot,3210,210
967,GeminiBot,2990,-10
967,ClaudeBot,2800,-200
968,GPTBot,3070,70
968,GeminiBot,2990,-10
968,ClaudeBot,2940,-60
969,GPTBot,3610,610
969,GeminiBot,2990,-10
969,ClaudeBot,2400,-600
970,GPTBot,3170,170
970,GeminiBot,2990,-10
970,ClaudeBot,2840,-160
971,GPTBot,3210,210
971,GeminiBot,2990,-10
971,ClaudeBot,2800,-200
972,GPTBot,3060,60
972,GeminiBot,2990,-10
972,ClaudeBot,2950,-50
973,GPTBot,3030,30
973,GeminiBot,2990,-10
973,ClaudeBot,2980,-20
974,GPTBot,3610,610
974,GeminiBot,2990,-10
974,ClaudeBot,2400,-600
975,GPTBot,3610,610
975,GeminiBot,2990,-10
975,ClaudeBot,2400,-600
976,GPTBot,3030,30
976,GeminiBot,2990,-10
976,ClaudeBot,2980,-20
977,GPTBot,3220,220
977,GeminiBot,2800,-200
977,ClaudeBot,2980,-20
978,GPTBot,3150,150
978,GeminiBot,2990,-10
978,ClaudeBot,2860,-140
979,GPTBot,3670,670
979,GeminiBot,2990,-10
979,ClaudeBot,2340,-660
980,GPTBot,3210,210
980,GeminiBot,2990,-10
980,ClaudeBot,2800,-200
981,GPTBot,3170,170
981,GeminiBot,2990,-10
981,ClaudeBot,2840,-160
982,GPTBot,3480,480
982,GeminiBot,2760,-240
982,ClaudeBot,2760,-240
983,GPTBot,3150,150
983,GeminiBot,2990,-10
983,ClaudeBot,2860,-140
984,GPTBot,3030,30
984,GeminiBot,2990,-10
984,ClaudeBot,2980,-20
985,GPTBot,3150,150
985,GeminiBot,2990,-10
985,ClaudeBot,2860,-140
986,GPTBot,3400,400
986,GeminiBot,2800,-200
986,ClaudeBot,2800,-200
987,GPTBot,3220,220
987,GeminiBot,2800,-200
987,ClaudeBot,2980,-20
988,GPTBot,3150,150
988,GeminiBot,2990,-10
988,ClaudeBot,2860,-140
989,GPTBot,0,-3000
989,GeminiBot,2990,-10
989,ClaudeBot,6010,3010
990,GPTBot,3030,30
990,GeminiBot,2990,-10
990,ClaudeBot,2980,-20
991,GPTBot,3030,30
991,GeminiBot,2990,-10
991,ClaudeBot,2980,-20
992,GPTBot,1600,-1400
992,GeminiBot,2990,-10
992,ClaudeBot,4410,1410
993,GPTBot,6010,3010
993,GeminiBot,2990,-10
993,ClaudeBot,0,-3000
994,GPTBot,3170,170
994,GeminiBot,2850,-150
994,ClaudeBot,2980,-20
995,GPTBot,2690,-310
995,GeminiBot,2990,-10
995,ClaudeBot,3320,320
996,GPTBot,3560,560
996,GeminiBot,2990,-10
996,ClaudeBot,2450,-550
997,GPTBot,3030,30
997,GeminiBot,2990,-10
997,ClaudeBot,2980,-20
998,GPTBot,3220,220
998,GeminiBot,2800,-200
998,ClaudeBot,2980,-20
999,GPTBot,1720,-1280
999,GeminiBot,2990,-10
999,ClaudeBot,4290,1290
1000,GPTBot,3220,220
1000,GeminiBot,2800,-200
1000,ClaudeBot,2980,-20
